CASEID,YEAR,STATEFIP,EMPSTAT,PED,SED_EAT,ANYSECDRK,ANYSECEAT,ACTIVITY,DURATION,SED_EAT_LN,START
20150101152246,2015,18,1,45,5,2,1,50101,246,5,7:24:00
20150101152246,2015,18,1,45,5,2,1,50101,240,0,12:00:00
20150101152249,2015,4,1,60,180,1,1,50101,180,0,14:10:00
20150101152249,2015,4,1,60,180,1,1,50101,180,180,21:00:00
20150101152306,2015,29,1,150,5,1,1,50101,210,0,8:30:00
20150101152306,2015,29,1,150,5,1,1,50101,230,5,13:10:00
20150101152321,2015,48,1,75,0,2,2,50101,190,0,13:20:00
20150101152321,2015,48,1,75,0,2,2,50101,315,0,16:45:00
20150101152354,2015,48,1,30,0,1,2,50101,138,0,7:42:00
20150101152354,2015,48,1,30,0,1,2,50101,100,0,10:20:00
20150110140726,2015,49,1,20,10,1,1,50101,175,5,9:05:00
20150110140726,2015,49,1,20,10,1,1,50101,319,5,12:26:00
20150110140726,2015,49,1,20,10,1,1,50101,70,0,18:20:00
20150110140891,2015,48,1,75,15,1,1,50101,240,15,7:50:00
20150110140891,2015,48,1,75,15,1,1,50101,265,0,12:35:00
20150110141050,2015,6,1,55,15,1,1,50101,150,5,11:50:00
20150110141050,2015,6,1,55,15,1,1,50101,175,0,14:35:00
20150110141050,2015,6,1,55,15,1,1,50101,180,10,18:30:00
20150110141210,2015,12,1,40,20,2,1,50101,60,0,8:30:00
20150110141210,2015,12,1,40,20,2,1,50101,60,0,10:00:00
20150110141210,2015,12,1,40,20,2,1,50101,60,0,11:30:00
20150110141210,2015,12,1,40,20,2,1,50101,60,0,13:00:00
20150110141210,2015,12,1,40,20,2,1,50101,120,0,14:30:00
20150110141403,2015,39,1,60,0,1,1,50101,479,0,6:01:00
20150110141403,2015,39,1,60,0,1,1,50101,540,0,14:30:00
20150110141470,2015,37,1,60,0,1,2,50101,210,0,6:00:00
20150110141470,2015,37,1,60,0,1,2,50101,165,0,9:45:00
20150110141470,2015,37,1,60,0,1,2,50101,105,0,12:45:00
20150110141470,2015,37,1,60,0,1,2,50101,30,0,16:30:00
20150110141496,2015,28,1,25,0,2,2,50101,275,0,6:25:00
20150110141496,2015,28,1,25,0,2,2,50101,240,0,12:00:00
20150111140017,2015,29,1,60,20,1,1,50101,60,0,7:00:00
20150111140017,2015,29,1,60,20,1,1,50101,45,0,9:30:00
20150111140017,2015,29,1,60,20,1,1,50101,45,0,11:45:00
20150111140017,2015,29,1,60,20,1,1,50101,15,0,14:00:00
20150111140017,2015,29,1,60,20,1,1,50101,30,0,15:25:00
20150111140017,2015,29,1,60,20,1,1,50101,45,0,16:15:00
20150111140057,2015,48,1,60,0,2,2,50101,480,0,4:00:00
20150111140057,2015,48,1,60,0,2,2,50101,240,0,13:00:00
20150111140111,2015,36,1,100,0,2,2,50101,180,0,7:00:00
20150111140111,2015,36,1,100,0,2,2,50101,150,0,10:30:00
20150111140111,2015,36,1,100,0,2,2,50101,90,0,14:00:00
20150111140146,2015,48,1,70,0,1,2,50101,195,0,5:45:00
20150111140146,2015,48,1,70,0,1,2,50101,170,0,9:10:00
20150111140146,2015,48,1,70,0,1,2,50101,120,0,12:30:00
20150111140509,2015,36,1,40,0,1,2,50101,335,0,7:25:00
20150111140509,2015,36,1,40,0,1,2,50101,160,0,13:50:00
20150111140516,2015,47,1,145,0,2,2,50101,240,0,8:05:00
20150111140516,2015,47,1,145,0,2,2,50101,120,0,12:20:00
20150111140516,2015,47,1,145,0,2,2,50101,320,0,14:40:00
20150111140585,2015,55,1,30,0,1,2,50101,230,0,9:40:00
20150111140585,2015,55,1,30,0,1,2,50101,200,0,13:40:00
20150111140626,2015,17,1,65,0,2,2,50101,315,0,7:15:00
20150111140626,2015,17,1,65,0,2,2,50101,150,0,13:00:00
20150111140650,2015,4,1,40,5,1,1,50101,206,5,9:04:00
20150111140650,2015,4,1,40,5,1,1,50101,140,0,12:40:00
20150111140681,2015,18,1,30,20,1,1,50101,167,0,7:43:00
20150111140681,2015,18,1,30,20,1,1,50101,140,20,12:20:00
20150111140681,2015,18,1,30,20,1,1,50101,54,0,15:36:00
20150111140681,2015,18,1,30,20,1,1,50101,45,0,17:03:00
20150111140780,2015,36,1,75,0,2,2,50101,225,0,9:15:00
20150111140780,2015,36,1,75,0,2,2,50101,210,0,14:15:00
20150111140782,2015,6,1,60,15,1,1,50101,105,0,9:15:00
20150111140782,2015,6,1,60,15,1,1,50101,105,0,11:15:00
20150111140782,2015,6,1,60,15,1,1,50101,210,0,13:30:00
20150111140811,2015,27,1,25,0,2,2,50101,330,0,7:00:00
20150111140811,2015,27,1,25,0,2,2,50101,190,0,12:50:00
20150111140858,2015,37,1,0,30,1,1,50101,800,30,5:10:00
20150111140861,2015,9,1,0,17,2,1,50102,286,0,6:44:00
20150111140861,2015,9,1,0,17,2,1,50102,77,0,11:43:00
20150111140861,2015,9,1,0,17,2,1,50102,117,0,13:30:00
20150111140878,2015,51,1,150,0,1,2,50101,130,0,17:45:00
20150111140878,2015,51,1,150,0,1,2,50101,102,0,20:10:00
20150111140878,2015,51,1,150,0,1,2,50101,247,0,22:38:00
20150111140881,2015,6,1,35,0,1,2,50101,270,0,8:30:00
20150111140881,2015,6,1,35,0,1,2,50101,240,0,13:30:00
20150111140887,2015,17,1,40,0,1,2,50101,130,0,8:20:00
20150111140887,2015,17,1,40,0,1,2,50101,120,0,10:45:00
20150111140887,2015,17,1,40,0,1,2,50101,135,0,13:15:00
20150111140887,2015,17,1,40,0,1,2,50101,105,0,15:45:00
20150111140985,2015,28,1,15,15,2,1,50101,260,0,8:00:00
20150111140985,2015,28,1,15,15,2,1,50102,300,0,12:30:00
20150111140988,2015,48,1,65,36,1,1,50101,264,1,7:51:00
20150111140988,2015,48,1,65,36,1,1,50101,235,0,12:50:00
20150111141011,2015,32,1,60,12,2,1,50101,364,10,5:56:00
20150111141011,2015,32,1,60,12,2,1,50101,240,2,12:30:00
20150111141138,2015,12,1,95,0,2,2,50101,315,0,8:15:00
20150111141138,2015,12,1,95,0,2,2,50101,240,0,14:30:00
20150111141221,2015,6,1,30,0,1,2,50101,330,0,6:30:00
20150111141221,2015,6,1,30,0,1,2,50101,240,0,12:30:00
20150111141283,2015,48,1,5,20,1,1,60101,160,0,8:50:00
20150111141283,2015,48,1,5,20,1,1,50101,185,0,16:25:00
20150111141283,2015,48,1,5,20,1,1,50101,153,0,19:57:00
20150111141291,2015,41,1,90,0,1,2,50102,175,0,9:05:00
20150111141291,2015,41,1,90,0,1,2,50102,200,0,12:10:00
20150111141348,2015,12,1,95,12,1,1,50101,165,0,8:45:00
20150111141348,2015,12,1,95,12,1,1,50104,40,0,11:50:00
20150111141348,2015,12,1,95,12,1,1,50101,95,0,12:30:00
20150111141348,2015,12,1,95,12,1,1,50101,330,0,14:30:00
20150111141348,2015,12,1,95,12,1,1,50101,150,0,20:20:00
20150111141365,2015,51,1,50,15,1,1,50101,435,15,9:45:00
20150111141447,2015,48,1,33,5,1,1,50101,315,5,7:45:00
20150111141447,2015,48,1,33,5,1,1,50101,360,0,13:30:00
20150111141501,2015,22,1,105,0,1,2,50101,240,0,5:00:00
20150111141501,2015,22,1,105,0,1,2,50101,150,0,9:30:00
20150111141501,2015,22,1,105,0,1,2,50101,135,0,12:45:00
20150111141501,2015,22,1,105,0,1,2,50101,120,0,15:30:00
20150111141517,2015,40,1,45,0,2,2,50101,290,0,7:40:00
20150111141517,2015,40,1,45,0,2,2,50101,180,0,13:00:00
20150111141519,2015,8,1,115,110,1,1,50101,90,0,16:35:00
20150111141553,2015,6,1,115,0,2,2,50101,210,0,9:30:00
20150111141553,2015,6,1,115,0,2,2,50101,255,0,13:15:00
20150111141612,2015,48,1,50,0,1,2,50101,180,0,6:00:00
20150111141612,2015,48,1,50,0,1,2,50101,250,0,9:20:00
20150111141612,2015,48,1,50,0,1,2,50101,20,0,14:00:00
20150111141617,2015,40,1,60,0,2,2,60101,90,0,9:15:00
20150111141627,2015,8,1,40,0,2,2,50101,330,0,7:30:00
20150111141627,2015,8,1,40,0,2,2,50101,420,0,14:00:00
20150111141628,2015,8,1,90,10,2,1,50101,300,10,6:30:00
20150111141628,2015,8,1,90,10,2,1,50101,330,0,12:15:00
20150111141728,2015,26,1,15,25,1,1,50101,1,0,8:21:00
20150111141748,2015,48,1,60,30,2,1,50101,165,0,11:15:00
20150111141748,2015,48,1,60,30,2,1,50101,240,0,17:00:00
20150111141759,2015,25,1,90,10,1,1,50101,240,0,8:30:00
20150111141759,2015,25,1,90,10,1,1,60101,120,0,13:30:00
20150111141790,2015,37,1,60,10,1,1,50101,400,10,8:20:00
20150111141790,2015,37,1,60,10,1,1,60101,180,0,18:00:00
20150111141878,2015,48,1,90,0,2,2,50101,222,0,6:18:00
20150111141878,2015,48,1,90,0,2,2,50102,120,0,10:15:00
20150111141878,2015,48,1,90,0,2,2,50101,140,0,13:40:00
20150111141900,2015,42,1,30,5,2,1,50101,765,0,6:45:00
20150111141904,2015,6,1,90,0,2,2,50101,255,0,9:15:00
20150111141904,2015,6,1,90,0,2,2,50101,360,0,14:00:00
20150111141916,2015,13,1,10,15,2,1,50101,580,10,7:50:00
20150111142019,2015,48,1,15,2,2,1,50101,80,0,4:00:00
20150111142019,2015,48,1,15,2,2,1,50101,679,2,16:11:00
20150111142021,2015,26,1,70,3,1,1,50101,120,0,7:50:00
20150111142021,2015,26,1,70,3,1,1,50101,124,0,9:56:00
20150111142021,2015,26,1,70,3,1,1,50101,120,0,13:00:00
20150111142021,2015,26,1,70,3,1,1,50101,114,0,15:06:00
20150111142059,2015,24,1,20,10,1,1,50101,605,10,6:55:00
20150111142102,2015,1,1,80,0,1,2,50101,120,0,19:25:00
20150111142169,2015,26,1,80,585,1,1,50101,55,0,7:35:00
20150111142169,2015,26,1,80,585,1,1,50101,585,585,9:00:00
20150111142184,2015,8,1,0,0,2,2,50101,435,0,15:00:00
20150111142256,2015,48,1,115,0,2,2,50101,180,0,8:00:00
20150111142256,2015,48,1,115,0,2,2,50101,120,0,11:15:00
20150111142256,2015,48,1,115,0,2,2,50101,135,0,13:45:00
20150111142256,2015,48,1,115,0,2,2,50101,225,0,16:15:00
20150111142262,2015,8,1,120,115,1,1,50101,60,0,7:30:00
20150111142283,2015,25,1,90,15,1,1,50101,15,0,6:00:00
20150111142283,2015,25,1,90,15,1,1,50101,256,10,7:44:00
20150111142283,2015,25,1,90,15,1,1,50101,345,5,12:15:00
20150111142302,2015,6,1,0,40,2,1,50101,30,0,19:30:00
20150111142403,2015,6,1,35,0,2,2,50101,375,0,5:45:00
20150111142424,2015,6,1,15,40,2,1,50101,15,0,7:50:00
20150111142424,2015,6,1,15,40,2,1,50101,565,40,8:05:00
20150111142424,2015,6,1,15,40,2,1,50101,175,0,19:35:00
20150111142448,2015,17,1,40,5,1,1,50101,225,0,7:45:00
20150111142448,2015,17,1,40,5,1,1,50101,285,0,12:00:00
20150111142455,2015,6,1,0,10,2,1,50101,639,10,8:06:00
20150111142476,2015,45,1,50,0,1,2,50101,10,0,12:00:00
20150111142502,2015,48,1,80,15,1,1,50101,45,0,22:45:00
20150111142509,2015,26,1,55,0,2,2,50101,365,0,5:55:00
20150111142509,2015,26,1,55,0,2,2,50101,90,0,12:30:00
20150111142509,2015,26,1,55,0,2,2,50101,80,0,14:10:00
20150112140017,2015,24,1,35,10,1,1,50101,335,10,6:55:00
20150112140017,2015,24,1,35,10,1,1,50101,105,0,13:30:00
20150112140026,2015,4,1,29,15,1,1,50101,210,5,7:30:00
20150112140026,2015,4,1,29,15,1,1,50101,115,0,11:15:00
20150112140026,2015,4,1,29,15,1,1,50101,80,0,13:40:00
20150112140026,2015,4,1,29,15,1,1,50101,85,0,15:15:00
20150112140043,2015,6,1,45,0,1,2,50101,298,0,7:02:00
20150112140043,2015,6,1,45,0,1,2,50101,150,0,12:45:00
20150112140047,2015,5,1,55,5,1,1,50101,320,0,6:40:00
20150112140047,2015,5,1,55,5,1,1,50101,185,0,12:55:00
20150112140056,2015,4,1,10,30,2,1,50101,240,0,6:15:00
20150112140056,2015,4,1,10,30,2,1,50101,180,0,10:30:00
20150112140056,2015,4,1,10,30,2,1,50101,135,0,13:45:00
20150112140070,2015,17,1,43,20,1,1,50101,245,0,7:55:00
20150112140070,2015,17,1,43,20,1,1,50101,337,0,12:23:00
20150112140077,2015,17,1,85,0,2,2,50101,180,0,7:45:00
20150112140077,2015,17,1,85,0,2,2,50101,90,0,11:00:00
20150112140077,2015,17,1,85,0,2,2,50101,195,0,13:15:00
20150112140087,2015,32,1,20,90,1,1,50101,220,0,8:20:00
20150112140087,2015,32,1,20,90,1,1,50101,240,60,13:00:00
20150112140089,2015,12,1,45,0,1,2,50101,155,0,9:55:00
20150112140089,2015,12,1,45,0,1,2,50101,360,0,13:00:00
20150112140094,2015,45,1,95,0,2,2,50101,93,0,16:27:00
20150112140097,2015,45,1,25,20,2,1,50101,385,10,5:35:00
20150112140097,2015,45,1,25,20,2,1,50101,330,10,12:30:00
20150112140132,2015,37,1,20,0,2,2,50101,310,0,14:50:00
20150112140132,2015,37,1,20,0,2,2,50101,240,0,20:30:00
20150112140151,2015,13,1,55,3,1,1,50101,5,0,17:30:00
20150112140163,2015,17,1,10,0,1,2,50101,120,0,19:00:00
20150112140163,2015,17,1,10,0,1,2,50101,135,0,21:15:00
20150112140163,2015,17,1,10,0,1,2,50101,90,0,0:00:00
20150112140163,2015,17,1,10,0,1,2,50101,105,0,1:45:00
20150112140164,2015,13,1,75,0,1,2,50101,298,0,7:32:00
20150112140164,2015,13,1,75,0,1,2,50101,120,0,14:00:00
20150112140164,2015,13,1,75,0,1,2,50101,5,0,20:45:00
20150112140175,2015,13,1,80,18,1,1,50101,360,3,7:00:00
20150112140175,2015,13,1,80,18,1,1,50101,180,0,14:00:00
20150112140500,2015,48,1,50,10,1,1,50101,30,0,5:00:00
20150112140500,2015,48,1,50,10,1,1,50101,330,5,5:30:00
20150112140500,2015,48,1,50,10,1,1,50101,360,5,11:30:00
20150112140502,2015,48,1,35,6,1,1,50101,15,0,20:55:00
20150112140508,2015,37,1,30,10,1,1,50101,495,10,14:15:00
20150112140532,2015,32,1,105,0,1,2,50101,210,0,9:00:00
20150112140532,2015,32,1,105,0,1,2,50101,285,0,13:00:00
20150112140544,2015,25,1,30,10,1,1,50101,580,10,7:20:00
20150112140545,2015,48,1,65,5,2,1,50101,270,5,8:30:00
20150112140545,2015,48,1,65,5,2,1,50101,180,0,14:00:00
20150112140553,2015,42,1,30,20,1,1,50101,270,10,6:00:00
20150112140553,2015,42,1,30,20,1,1,50101,135,0,10:45:00
20150112140553,2015,42,1,30,20,1,1,50101,83,10,13:07:00
20150112140560,2015,55,1,45,0,2,2,50101,240,0,7:00:00
20150112140560,2015,55,1,45,0,2,2,50101,345,0,11:15:00
20150112140560,2015,55,1,45,0,2,2,50101,120,0,19:00:00
20150112140564,2015,42,1,40,20,2,1,50101,425,20,13:55:00
20150112140567,2015,47,1,45,30,2,1,50101,10,0,17:00:00
20150112140571,2015,13,1,55,2,1,1,50101,60,0,4:00:00
20150112140571,2015,13,1,55,2,1,1,50101,105,0,5:15:00
20150112140571,2015,13,1,55,2,1,1,50101,181,0,20:59:00
20150112140571,2015,13,1,55,2,1,1,50101,225,2,0:15:00
20150112140578,2015,49,1,10,8,2,1,50102,45,0,7:36:00
20150112140578,2015,49,1,10,8,2,1,50102,50,5,12:00:00
20150112140578,2015,49,1,10,8,2,1,50101,20,0,18:41:00
20150112140578,2015,49,1,10,8,2,1,50102,15,0,20:01:00
20150112140578,2015,49,1,10,8,2,1,50101,15,0,20:16:00
20150112140580,2015,6,1,60,12,1,1,50101,215,5,8:55:00
20150112140580,2015,6,1,60,12,1,1,50101,150,0,13:30:00
20150112140580,2015,6,1,60,12,1,1,50101,105,0,16:15:00
20150112140595,2015,37,1,58,5,1,1,50101,273,0,8:57:00
20150112140595,2015,37,1,58,5,1,1,50101,210,0,14:30:00
20150112140617,2015,6,1,30,5,2,1,50101,120,0,10:10:00
20150112140618,2015,4,1,90,10,1,1,50101,240,0,7:40:00
20150112140618,2015,4,1,90,10,1,1,50101,240,0,12:30:00
20150112140621,2015,26,1,90,15,2,1,50101,255,0,9:45:00
20150112140621,2015,26,1,90,15,2,1,50101,240,15,14:45:00
20150112140622,2015,17,1,75,35,1,1,60101,240,5,8:00:00
20150112140622,2015,17,1,75,35,1,1,60101,120,0,13:00:00
20150112140623,2015,51,1,135,5,1,1,50101,210,5,7:45:00
20150112140623,2015,51,1,135,5,1,1,50101,250,0,12:20:00
20150112140623,2015,51,1,135,5,1,1,50101,60,0,17:30:00
20150112140633,2015,26,1,20,75,1,1,50101,270,0,7:30:00
20150112140633,2015,26,1,20,75,1,1,50101,210,10,12:30:00
20150112140633,2015,26,1,20,75,1,1,50101,10,0,21:30:00
20150112140637,2015,55,1,73,30,1,1,60102,450,30,8:00:00
20150112140644,2015,36,1,60,45,1,1,50101,370,45,6:50:00
20150112140644,2015,36,1,60,45,1,1,50102,60,0,19:35:00
20150112140644,2015,36,1,60,45,1,1,50101,120,0,20:35:00
20150112140650,2015,53,1,40,15,1,1,50101,180,0,7:55:00
20150112140650,2015,53,1,40,15,1,1,50101,260,5,11:20:00
20150112140650,2015,53,1,40,15,1,1,50102,60,0,15:45:00
20150112140664,2015,48,1,90,0,2,2,50101,205,0,8:35:00
20150112140664,2015,48,1,90,0,2,2,50101,360,0,12:30:00
20150112140671,2015,48,1,120,15,1,1,50101,284,0,7:46:00
20150112140671,2015,48,1,120,15,1,1,50101,210,0,13:00:00
20150112140672,2015,22,1,60,0,1,2,50101,305,0,5:55:00
20150112140672,2015,22,1,60,0,1,2,50101,150,0,11:30:00
20150112140674,2015,17,1,45,0,2,2,50101,182,0,6:28:00
20150112140674,2015,17,1,45,0,2,2,50101,110,0,9:40:00
20150112140674,2015,17,1,45,0,2,2,50101,133,0,11:47:00
20150112140674,2015,17,1,45,0,2,2,50101,50,0,14:10:00
20150112140681,2015,12,1,60,0,2,2,50101,270,0,7:30:00
20150112140681,2015,12,1,60,0,2,2,50101,246,0,12:24:00
20150112140682,2015,27,1,30,0,2,2,50101,310,0,6:50:00
20150112140687,2015,6,1,25,0,1,2,50101,60,0,8:17:00
20150112140687,2015,6,1,25,0,1,2,50101,120,0,9:37:00
20150112140687,2015,6,1,25,0,1,2,50101,120,0,11:57:00
20150112140692,2015,21,1,100,15,1,1,50101,255,0,8:15:00
20150112140692,2015,21,1,100,15,1,1,50101,135,0,13:00:00
20150112140692,2015,21,1,100,15,1,1,50101,45,0,15:30:00
20150112140692,2015,21,1,100,15,1,1,50101,15,0,16:30:00
20150112140694,2015,45,1,60,5,1,1,50101,198,5,7:42:00
20150112140694,2015,45,1,60,5,1,1,50101,255,0,11:30:00
20150112140704,2015,49,1,60,20,1,1,50102,835,20,6:35:00
20150112140712,2015,53,1,60,120,1,1,50101,230,0,5:40:00
20150112140712,2015,53,1,60,120,1,1,50101,200,0,9:40:00
20150112140712,2015,53,1,60,120,1,1,50101,150,0,13:30:00
20150112140730,2015,9,1,105,0,1,2,50101,80,0,8:05:00
20150112140733,2015,34,1,20,5,2,1,50101,325,5,7:35:00
20150112140733,2015,34,1,20,5,2,1,50101,225,0,13:45:00
20150112140734,2015,48,1,60,0,2,2,50101,300,0,7:00:00
20150112140734,2015,48,1,60,0,2,2,50101,150,0,12:30:00
20150112140734,2015,48,1,60,0,2,2,50101,105,0,15:15:00
20150112140738,2015,6,1,50,0,2,2,50101,20,0,15:20:00
20150112140738,2015,6,1,50,0,2,2,50101,40,0,17:20:00
20150112140738,2015,6,1,50,0,2,2,50101,145,0,19:05:00
20150112140738,2015,6,1,50,0,2,2,50101,55,0,21:45:00
20150112140742,2015,51,1,75,5,2,1,50101,90,0,11:25:00
20150112140767,2015,48,1,75,0,1,2,50101,180,0,7:35:00
20150112140767,2015,48,1,75,0,1,2,50101,70,0,10:50:00
20150112140767,2015,48,1,75,0,1,2,50101,180,0,13:00:00
20150112140767,2015,48,1,75,0,1,2,50101,45,0,16:15:00
20150112140768,2015,48,1,430,0,2,2,50101,215,0,8:25:00
20150112140768,2015,48,1,430,0,2,2,50101,105,0,12:15:00
20150112140768,2015,48,1,430,0,2,2,50101,60,0,15:00:00
20150112140768,2015,48,1,430,0,2,2,50101,105,0,16:15:00
20150112140779,2015,6,1,75,40,2,1,50101,217,0,9:23:00
20150112140779,2015,6,1,75,40,2,1,50101,255,0,13:30:00
20150112140794,2015,39,1,60,0,2,2,50101,410,0,6:10:00
20150112140794,2015,39,1,60,0,2,2,50101,180,0,14:00:00
20150112140795,2015,39,1,55,0,2,2,50101,215,0,8:55:00
20150112140795,2015,39,1,55,0,2,2,50101,270,0,13:00:00
20150112140796,2015,34,1,30,15,2,1,50101,120,0,10:25:00
20150112140796,2015,34,1,30,15,2,1,50101,120,0,12:40:00
20150112140796,2015,34,1,30,15,2,1,50101,230,0,15:10:00
20150112140809,2015,12,1,105,0,2,2,50101,360,0,6:00:00
20150112140809,2015,12,1,105,0,2,2,50101,135,0,12:45:00
20150112140813,2015,34,1,0,240,1,1,50101,15,0,5:00:00
20150112140821,2015,29,1,60,40,1,1,50101,60,20,8:30:00
20150112140821,2015,29,1,60,40,1,1,50101,130,0,9:50:00
20150112140821,2015,29,1,60,40,1,1,50101,120,0,13:00:00
20150112140821,2015,29,1,60,40,1,1,50101,105,0,15:15:00
20150112140836,2015,27,1,15,5,1,1,50101,284,0,5:16:00
20150112140854,2015,48,1,60,45,1,1,50101,30,0,13:15:00
20150112140854,2015,48,1,60,45,1,1,50101,60,0,16:30:00
20150112140854,2015,48,1,60,45,1,1,50101,15,0,23:00:00
20150112140860,2015,23,1,20,35,1,1,50101,660,25,7:00:00
20150112140860,2015,23,1,20,35,1,1,50101,15,0,21:35:00
20150112140870,2015,18,1,23,40,2,1,50101,180,30,8:00:00
20150112140870,2015,18,1,23,40,2,1,50101,283,0,11:47:00
20150112140886,2015,37,1,40,35,1,1,50101,307,0,11:53:00
20150112140886,2015,37,1,40,35,1,1,50101,178,0,17:32:00
20150112140896,2015,55,1,60,0,1,2,50101,5,0,6:55:00
20150112140896,2015,55,1,60,0,1,2,50101,150,0,7:00:00
20150112140896,2015,55,1,60,0,1,2,50101,135,0,9:45:00
20150112140896,2015,55,1,60,0,1,2,50101,180,0,12:30:00
20150112140897,2015,1,1,40,8,1,1,50101,270,5,7:30:00
20150112140897,2015,1,1,40,8,1,1,50101,205,0,12:20:00
20150112140897,2015,1,1,40,8,1,1,50102,60,0,19:00:00
20150112140910,2015,13,1,20,7,1,1,50101,318,0,7:45:00
20150112140910,2015,13,1,20,7,1,1,50101,172,5,13:08:00
20150112140917,2015,42,1,0,20,1,1,50101,195,0,8:45:00
20150112140917,2015,42,1,0,20,1,1,50101,235,10,12:35:00
20150112140924,2015,17,1,45,5,1,1,50101,60,0,4:00:00
20150112140924,2015,17,1,45,5,1,1,50101,105,0,5:15:00
20150112140924,2015,17,1,45,5,1,1,50101,80,0,22:55:00
20150112140924,2015,17,1,45,5,1,1,50101,120,0,0:30:00
20150112140924,2015,17,1,45,5,1,1,50101,60,0,3:00:00
20150112140926,2015,26,1,0,20,1,1,50101,15,0,17:30:00
20150112140933,2015,23,1,65,10,1,1,50102,30,0,6:50:00
20150112140933,2015,23,1,65,10,1,1,50101,220,0,8:20:00
20150112140933,2015,23,1,65,10,1,1,50102,20,0,12:20:00
20150112140933,2015,23,1,65,10,1,1,50102,60,0,14:00:00
20150112140933,2015,23,1,65,10,1,1,50102,30,0,15:45:00
20150112140933,2015,23,1,65,10,1,1,50102,90,0,19:30:00
20150112140933,2015,23,1,65,10,1,1,50102,20,0,21:00:00
20150112140941,2015,47,1,60,30,1,1,50101,330,30,9:00:00
20150112140959,2015,45,1,55,0,2,2,50101,400,0,5:20:00
20150112140959,2015,45,1,55,0,2,2,50101,370,0,12:35:00
20150112140960,2015,34,1,115,0,2,2,50101,152,0,8:58:00
20150112141011,2015,48,1,15,0,1,2,50101,195,0,5:15:00
20150112141011,2015,48,1,15,0,1,2,50101,135,0,8:45:00
20150112141011,2015,48,1,15,0,1,2,50101,180,0,11:30:00
20150112141011,2015,48,1,15,0,1,2,50101,105,0,14:45:00
20150112141016,2015,55,1,40,0,1,2,50101,90,0,7:45:00
20150112141016,2015,55,1,40,0,1,2,50101,210,0,9:30:00
20150112141016,2015,55,1,40,0,1,2,50101,210,0,13:30:00
20150112141022,2015,55,1,33,10,1,1,50101,248,0,7:25:00
20150112141022,2015,55,1,33,10,1,1,50101,299,0,12:03:00
20150112141024,2015,42,1,80,16,1,1,50101,405,8,6:45:00
20150112141024,2015,42,1,80,16,1,1,50101,60,7,14:00:00
20150112141035,2015,13,1,90,30,2,1,50101,205,0,8:35:00
20150112141035,2015,13,1,90,30,2,1,50101,270,0,12:30:00
20150112141063,2015,53,1,40,0,1,2,50101,384,0,5:06:00
20150112141063,2015,53,1,40,0,1,2,50101,115,0,12:05:00
20150112141063,2015,53,1,40,0,1,2,50101,60,0,15:00:00
20150112141063,2015,53,1,40,0,1,2,50101,169,0,17:11:00
20150112141072,2015,6,1,95,15,2,1,50101,30,0,7:55:00
20150112141072,2015,6,1,95,15,2,1,50101,95,0,8:25:00
20150112141072,2015,6,1,95,15,2,1,50101,110,0,10:10:00
20150112141072,2015,6,1,95,15,2,1,50101,60,0,13:00:00
20150112141072,2015,6,1,95,15,2,1,50101,80,0,14:10:00
20150112141084,2015,6,1,90,0,2,2,50104,25,0,14:05:00
20150112141084,2015,6,1,90,0,2,2,50101,140,0,14:30:00
20150112141084,2015,6,1,90,0,2,2,50101,60,0,17:00:00
20150112141084,2015,6,1,90,0,2,2,50101,200,0,18:30:00
20150112141084,2015,6,1,90,0,2,2,50101,60,0,22:00:00
20150112141085,2015,19,1,25,20,1,1,50101,205,0,9:35:00
20150112141085,2015,19,1,25,20,1,1,50101,30,0,13:30:00
20150112141085,2015,19,1,25,20,1,1,50101,240,10,14:00:00
20150112141103,2015,6,1,75,0,1,2,50101,355,0,5:35:00
20150112141103,2015,6,1,75,0,1,2,50101,230,0,12:40:00
20150112141104,2015,49,1,30,0,1,2,50101,560,0,4:55:00
20150112141106,2015,47,1,30,0,1,2,50101,395,0,4:25:00
20150112141106,2015,47,1,30,0,1,2,50101,300,0,11:30:00
20150112141107,2015,39,1,150,0,1,2,50101,300,0,11:10:00
20150112141122,2015,8,1,30,30,2,1,50101,510,30,9:00:00
20150112141123,2015,4,1,30,0,1,2,50101,180,0,7:00:00
20150112141123,2015,4,1,30,0,1,2,50101,105,0,10:15:00
20150112141123,2015,4,1,30,0,1,2,50101,270,0,12:30:00
20150112141127,2015,6,1,90,10,1,1,50101,120,0,6:30:00
20150112141127,2015,6,1,90,10,1,1,50101,140,0,8:40:00
20150112141127,2015,6,1,90,10,1,1,50101,120,0,11:30:00
20150112141127,2015,6,1,90,10,1,1,50101,81,0,13:45:00
20150112141132,2015,39,1,40,120,2,1,50101,40,0,18:50:00
