TUCASEID,t110101
20160202160993,90
20160202160995,30
20160202160998,115
20160202161010,35
20160202161018,30
20160202161020,75
20160202161026,6
20160202161031,25
20160202161070,50
20160202161081,80
20160202161088,30
20160202161090,30
20160202161094,10
20160202161097,120
20160202161121,20
20160202161135,140
20160202161145,135
20160202161159,20
20160202161184,105
20160202161186,120
20160202161199,30
20160202161201,25
20160202161205,0
20160202161206,15
20160202161210,60
20160202161211,80
20160202161217,45
20160202161234,90
20160202161243,135
20160202161245,60
20160202161254,90
20160202161275,90
20160202161288,35
20160202161292,60
20160202161325,60
20160202161326,200
20160202161331,20
20160202161348,90
20160202161350,35
20160202161361,75
20160202161372,25
20160202161386,130
20160202161392,120
20160202161413,80
20160202161431,20
20160202161445,60
20160202161448,5
20160202161480,30
20160202161481,35
20160202161490,65
20160202161491,135
20160202161496,105
20160202161498,30
20160202161504,225
20160202161508,55
20160202161529,35
20160202161538,120
20160202161540,30
20160202161554,60
20160202161557,75
20160202161560,60
20160202161563,60
20160202161566,45
20160202161572,83
20160202161587,80
20160202161603,60
20160202161631,45
20160202161634,50
20160202161645,50
20160202161670,5
20160202161672,30
20160202161683,30
20160202161689,80
20160202161701,50
20160202161702,300
20160202161715,47
20160202161727,30
20160202161730,105
20160202161735,35
20160202161737,20
20160202161744,75
20160202161759,75
20160202161773,120
20160202161791,15
20160202161818,93
20160202161841,85
20160202161844,35
20160202161863,60
20160202161887,45
20160202161902,65
20160202161930,55
20160202161936,60
20160202161991,60
20160202162017,210
20160202162020,45
20160202162034,70
20160202162039,20
20160202162044,85
20160202162055,90
20160202162057,80
20160202162085,60
20160202162093,135
20160202162097,50
20160202162126,30
20160202162140,30
20160202162147,85
20160202162149,75
20160202162155,20
20160202162164,130
20160202162198,60
20160202162247,0
20160202162252,65
20160202162256,55
20160202162267,65
20160202162281,105
20160202162323,60
20160202162328,15
20160202162330,120
20160202162349,0
20160202162356,75
20160202162364,210
20160202162371,40
20160202162373,60
20160202162394,10
20160202162395,45
20160202162401,30
20160202162419,55
20160202162456,60
20160202162457,65
20160202162467,75
20160202162479,89
20160202162489,40
20160202162504,70
20160211151040,60
20160211151633,15
20160212150106,30
20160212150122,255
20160212150139,80
20160212150154,55
20160212150511,0
20160212150525,30
20160212150533,15
20160212150549,180
20160212150560,85
20160212150580,41
20160212150581,65
20160212150612,10
20160212150623,60
20160212150645,45
20160212150650,75
20160212150674,90
20160212150678,75
20160212150709,65
20160212150715,0
20160212150718,165
20160212150730,0
20160212150736,60
20160212150737,90
20160212150739,80
20160212150741,0
20160212150754,30
20160212150803,60
20160212150809,62
20160212150841,67
20160212150866,15
20160212150882,60
20160212150883,0
20160212150893,195
20160212150906,30
20160212150926,30
20160212150947,50
20160212150971,150
20160212150978,45
20160212150990,15
20160212150993,45
20160212151034,15
20160212151043,40
20160212151053,25
20160212151062,40
20160212151064,50
20160212151111,60
20160212151112,45
20160212151120,21
20160212151157,30
20160212151159,45
20160212151171,180
20160212151190,75
20160212151212,40
20160212151216,15
20160212151280,40
20160212151302,75
20160212151303,105
20160212151311,30
20160212151318,60
20160212151319,80
20160212151364,30
20160212151369,60
20160212151370,0
20160212151376,15
20160212151387,35
20160212151402,0
20160212151409,15
20160212151427,0
20160212151464,60
20160212151468,25
20160212151471,30
20160212151473,30
20160212151526,0
20160212151563,30
20160212151574,30
20160212151584,120
20160212151604,42
20160212151618,51
20160212151621,50
20160212151632,135
20160212151635,95
20160212151652,80
20160212151665,35
20160212151698,75
20160212151699,50
20160212151701,80
20160212151720,0
20160212151723,70
20160212151735,20
20160212151749,50
20160212151773,17
20160212151781,45
20160212151795,0
20160212151801,20
20160212151809,6
20160212151847,120
20160212151855,20
20160212151899,30
20160212151903,20
20160212151910,10
20160212151912,30
20160212151920,0
20160212151921,30
20160212151932,60
20160212151936,60
20160212151949,10
20160212151952,180
20160212151953,15
20160212151965,60
20160212151979,70
20160212151980,30
20160212152037,60
20160212152047,135
20160212152072,50
20160212152074,85
20160212152080,45
20160212152113,0
20160212152132,78
20160212152147,0
20160212152157,55
20160212152159,35
20160212152188,10
20160212152205,50
20160212152257,30
20160212152259,30
20160212152282,40
20160212152289,45
20160212152332,0
20160212152337,40
20160212152344,30
20160212152360,20
20160212152382,20
20160212152404,30
20160212152413,30
20160212152415,45
20160212152424,40
20160212152438,60
20160212152443,110
20160212152473,60
20160212152508,105
20160301160061,65
20160301160555,60
20160301160561,90
20160301160579,60
20160301160693,30
20160301160706,120
20160301160707,20
20160301160708,15
20160301160713,60
20160301160727,95
20160301160728,60
20160301160736,30
20160301160738,23
20160301160762,60
20160301160775,120
20160301160785,55
20160301160790,15
20160301160810,35
20160301160815,75
20160301160819,110
20160301160844,60
20160301160874,40
20160301160886,60
20160301160943,80
20160301160946,70
20160301160948,50
20160301160952,15
20160301160973,0
20160301161001,50
20160301161053,25
20160301161099,90
20160301161113,50
20160301161120,35
20160301161127,30
20160301161131,30
20160301161132,4
20160301161140,120
20160301161162,30
20160301161176,20
20160301161183,0
20160301161197,100
20160301161203,105
20160301161247,40
20160301161287,70
20160301161296,0
20160301161308,60
20160301161319,0
20160301161325,20
20160301161370,105
20160301161374,30
20160301161381,65
20160301161411,0
20160301161416,45
20160301161419,105
20160301161435,75
20160301161478,120
20160301161487,45
20160301161499,65
20160301161509,100
20160301161547,75
20160301161584,70
20160301161588,60
20160301161606,40
20160301161624,75
20160301161625,207
20160301161633,120
20160301161645,80
20160301161647,140
20160301161669,240
20160301161683,17
20160301161705,0
20160301161732,30
20160301161742,0
20160301161773,45
20160301161774,0
20160301161782,130
20160301161818,30
20160301161841,5
20160301161847,15
20160301161865,75
20160301161872,50
20160301161876,70
20160301161880,20
20160301161887,145
20160301161908,75
20160301161953,60
20160301161956,60
20160301161961,10
20160301161975,70
20160301162046,60
20160301162049,30
20160301162095,25
20160301162100,0
20160301162137,20
20160301162182,64
20160301162201,30
20160301162212,35
20160301162223,65
20160301162234,60
20160301162249,35
20160301162264,65
20160301162285,60
20160301162298,120
20160301162306,120
20160301162310,30
20160301162317,10
20160301162319,10
20160301162368,30
20160301162381,30
20160301162386,90
20160301162416,80
20160301162470,60
20160301162488,60
20160301162508,70
20160302160004,5
20160302160009,75
20160302160017,205
20160302160029,5
20160302160035,21
20160302160036,35
20160302160040,35
20160302160045,15
20160302160062,60
20160302160067,40
20160302160077,50
20160302160094,115
20160302160098,75
20160302160102,10
20160302160105,5
20160302160106,35
20160302160110,35
20160302160116,15
20160302160117,105
20160302160125,90
20160302160128,10
20160302160138,7
20160302160143,180
20160302160147,120
20160302160148,120
20160302160150,120
20160302160155,100
20160302160162,0
20160302160163,90
20160302160167,75
20160302160168,50
20160302160171,80
20160302160178,10
20160302160179,35
20160302160180,80
20160302160502,60
20160302160510,30
20160302160511,60
20160302160515,0
20160302160518,30
20160302160521,30
20160302160522,50
20160302160524,70
20160302160525,270
20160302160526,35
20160302160530,19
20160302160534,120
20160302160535,105
20160302160542,60
20160302160545,45
20160302160547,50
20160302160548,60
20160302160557,120
20160302160560,115
20160302160562,75
20160302160564,80
20160302160574,67
20160302160576,120
20160302160577,60
20160302160580,60
20160302160582,60
20160302160584,60
20160302160586,80
20160302160588,30
20160302160589,32
20160302160590,30
20160302160594,80
20160302160595,40
20160302160604,35
20160302160614,20
20160302160620,10
20160302160621,60
20160302160623,80
20160302160636,0
20160302160637,20
20160302160643,50
20160302160644,0
20160302160647,45
20160302160648,38
20160302160650,90
20160302160651,45
20160302160655,35
20160302160656,40
20160302160657,45
20160302160659,45
20160302160662,20
20160302160667,45
20160302160669,20
20160302160673,75
20160302160674,60
20160302160675,15
20160302160677,35
20160302160679,30
20160302160688,90
20160302160690,40
20160302160694,30
20160302160696,80
20160302160697,110
20160302160699,30
20160302160701,30
20160302160706,20
20160302160709,15
20160302160710,180
20160302160713,135
20160302160714,45
20160302160715,30
20160302160719,95
20160302160722,90
20160302160724,15
20160302160725,90
20160302160730,70
20160302160733,180
20160302160735,90
20160302160736,180
20160302160737,55
20160302160741,30
20160302160746,135
20160302160747,47
20160302160749,35
20160302160750,85
20160302160752,120
20160302160753,45
20160302160757,145
20160302160763,75
20160302160765,0
20160302160767,30
20160302160773,60
20160302160774,35
20160302160775,75
20160302160780,45
20160302160788,0
20160302160789,40
20160302160793,135
20160302160794,70
20160302160795,100
20160302160796,105
20160302160800,120
20160302160802,60
20160302160810,32
20160302160811,30
20160302160817,10
20160302160818,90
20160302160827,50
20160302160830,20
20160302160832,60
20160302160838,20
20160302160839,0
20160302160843,35
20160302160849,50
20160302160850,60
20160302160851,55
20160302160858,65
20160302160861,15
20160302160869,55
20160302160870,65
20160302160874,90
20160302160875,75
20160302160881,0
20160302160883,40
20160302160884,35
20160302160888,70
20160302160896,110
20160302160899,30
20160302160902,120
20160302160904,60
20160302160907,0
20160302160915,120
20160302160917,83
20160302160921,60
20160302160925,30
20160302160926,10
20160302160927,30
20160302160928,40
20160302160929,170
20160302160931,25
20160302160933,57
20160302160936,25
20160302160938,105
20160302160942,55
20160302160949,30
20160302160950,0
20160302160951,55
20160302160957,0
20160302160959,70
20160302160961,90
20160302160962,30
20160302160968,60
20160302160973,75
20160302160976,0
20160302160977,180
20160302160978,90
20160302160979,60
20160302160987,35
20160302160990,65
20160302160994,20
20160302160997,80
20160302161000,25
20160302161007,125
20160302161011,2
20160302161012,32
20160302161022,70
20160302161025,40
20160302161028,133
20160302161049,80
20160302161050,60
20160302161051,0
20160302161052,60
20160302161056,45
20160302161059,0
20160302161061,80
20160302161062,60
20160302161063,90
20160302161065,150
20160302161066,20
20160302161069,105
20160302161080,45
20160302161096,125
20160302161100,90
20160302161103,75
20160302161108,75
20160302161116,60
20160302161118,65
20160302161119,20
20160302161123,0
20160302161124,167
20160302161138,40
20160302161139,55
20160302161140,40
20160302161141,130
20160302161144,0
20160302161146,20
20160302161151,0
20160302161154,90
20160302161160,75
20160302161166,45
20160302161168,40
20160302161169,30
20160302161171,30
20160302161172,35
20160302161173,10
20160302161177,125
20160302161180,0
20160302161187,120
20160302161188,15
20160302161193,75
20160302161194,68
20160302161195,45
20160302161196,30
20160302161207,90
20160302161208,70
20160302161215,60
20160302161216,45
20160302161219,60
20160302161222,30
20160302161223,120
20160302161224,90
20160302161225,0
20160302161237,90
20160302161240,30
20160302161248,45
20160302161249,105
20160302161255,75
20160302161258,60
20160302161261,135
20160302161263,40
20160302161269,90
20160302161270,65
20160302161273,139
20160302161277,90
20160302161279,30
20160302161284,150
20160302161286,90
20160302161293,60
20160302161298,50
20160302161304,30
20160302161306,165
20160302161311,10
20160302161313,85
20160302161315,75
20160302161316,0
20160302161318,15
20160302161336,35
20160302161337,30
20160302161338,0
20160302161339,60
20160302161342,40
20160302161345,50
20160302161346,60
20160302161349,35
20160302161352,50
20160302161357,45
20160302161359,80
20160302161360,35
20160302161363,120
20160302161367,70
20160302161370,0
20160302161374,80
20160302161382,120
20160302161384,150
20160302161385,65
20160302161388,40
20160302161390,120
20160302161393,15
20160302161396,113
20160302161400,45
20160302161403,125
20160302161406,90
20160302161407,2
20160302161414,105
20160302161420,100
20160302161424,60
20160302161425,105
20160302161428,50
20160302161430,10
20160302161433,120
20160302161434,20
20160302161438,145
20160302161443,150
20160302161444,30
20160302161449,90
20160302161451,65
20160302161453,195
20160302161457,75
20160302161458,35
20160302161460,20
20160302161463,80
20160302161464,30
20160302161468,30
20160302161469,90
20160302161476,55
20160302161478,60
20160302161484,95
20160302161485,145
20160302161486,141
20160302161487,0
20160302161493,45
20160302161494,0
20160302161501,180
20160302161502,50
20160302161506,90
20160302161511,60
20160302161517,75
20160302161520,60
20160302161524,30
20160302161526,90
20160302161530,120
20160302161531,30
20160302161534,25
20160302161535,23
20160302161542,30
20160302161543,85
