CASEID,YEAR,STATEFIP,PED,SED_EAT,ANYSECEAT,ACTIVITY,DURATION,START
20140112131676,2014,25,105,15,1,50101,120,10:15:00
20140112131676,2014,25,105,15,1,50101,270,13:15:00
20140112131686,2014,26,30,35,1,50101,15,9:15:00
20140112131698,2014,34,100,3,1,50101,323,8:07:00
20140112131698,2014,34,100,3,1,50101,245,13:55:00
20140112131712,2014,6,50,0,2,60101,260,7:40:00
20140112131712,2014,6,50,0,2,60101,245,12:25:00
20140112131712,2014,6,50,0,2,50101,10,17:25:00
20140112131717,2014,39,90,15,1,50101,15,18:45:00
20140112131725,2014,6,65,1,1,50101,205,9:35:00
20140112131725,2014,6,65,1,1,50101,255,13:45:00
20140112131757,2014,48,80,0,2,50101,155,8:55:00
20140112131761,2014,27,60,10,1,50102,60,8:00:00
20140112131774,2014,8,75,40,1,50101,25,5:35:00
20140112131774,2014,8,75,40,1,50101,120,6:00:00
20140112131774,2014,8,75,40,1,50101,180,8:15:00
20140112131774,2014,8,75,40,1,50101,120,11:45:00
20140112131774,2014,8,75,40,1,50101,30,14:00:00
20140112131775,2014,39,0,30,1,50101,1265,6:55:00
20140112131778,2014,5,70,5,1,50101,290,6:40:00
20140112131778,2014,5,70,5,1,50101,180,12:00:00
20140112131785,2014,25,60,20,1,50101,190,8:20:00
20140112131785,2014,25,60,20,1,50101,240,12:00:00
20140112131785,2014,25,60,20,1,50101,90,20:30:00
20140112131787,2014,51,0,10,1,50101,340,8:20:00
20140112131787,2014,51,0,10,1,50101,425,14:25:00
20140112131788,2014,31,50,10,1,50101,195,13:00:00
20140112131805,2014,56,45,25,1,50101,5,22:00:00
20140112131809,2014,45,90,20,1,50304,5,11:00:00
20140112131809,2014,45,90,20,1,50304,5,13:05:00
20140112131832,2014,29,75,25,1,50101,225,9:15:00
20140112131832,2014,29,75,25,1,50101,270,13:45:00
20140112131832,2014,29,75,25,1,50101,15,21:45:00
20140112131845,2014,45,15,10,1,50101,500,7:10:00
20140112131878,2014,33,40,35,1,50101,125,7:55:00
20140112131878,2014,33,40,35,1,50101,135,10:15:00
20140112131878,2014,33,40,35,1,50101,180,13:00:00
20140112131884,2014,55,26,99,1,50101,320,4:10:00
20140112131884,2014,55,26,99,1,50101,240,15:45:00
20140112131892,2014,31,9999,9999,99,50101,5,10:15:00
20140112131898,2014,36,70,5,1,60101,270,7:45:00
20140112131898,2014,36,70,5,1,60101,90,12:45:00
20140112131901,2014,36,45,0,2,50101,230,7:10:00
20140112131901,2014,36,45,0,2,50101,210,11:30:00
20140112131913,2014,29,115,0,2,50101,310,6:50:00
20140112131913,2014,29,115,0,2,50101,180,13:00:00
20140112131923,2014,22,80,0,2,50101,215,5:25:00
20140112131923,2014,22,80,0,2,50101,140,9:10:00
20140112131923,2014,22,80,0,2,50101,150,12:00:00
20140112131923,2014,22,80,0,2,50101,80,14:40:00
20140112131925,2014,19,60,0,2,50101,2,12:00:00
20140112131928,2014,45,60,155,1,50101,435,5:45:00
20140112131928,2014,45,60,155,1,50101,150,13:30:00
20140112131940,2014,32,35,0,2,50101,150,8:00:00
20140112131940,2014,32,35,0,2,50101,135,10:45:00
20140112131940,2014,32,35,0,2,50101,180,13:30:00
20140112131940,2014,32,35,0,2,50101,15,17:45:00
20140112131940,2014,32,35,0,2,50101,330,18:30:00
20140112131942,2014,39,70,15,1,50101,289,7:11:00
20140112131942,2014,39,70,15,1,50101,5,12:10:00
20140112131942,2014,39,70,15,1,50101,3,12:16:00
20140112131942,2014,39,70,15,1,50101,200,12:40:00
20140112131946,2014,11,15,0,2,50101,315,11:45:00
20140112131946,2014,11,15,0,2,50101,30,17:07:00
20140112131946,2014,11,15,0,2,50101,30,17:40:00
20140112131946,2014,11,15,0,2,50101,160,18:20:00
20140112131954,2014,48,50,60,1,50101,240,8:05:00
20140112131954,2014,48,50,60,1,50101,425,12:25:00
20140112131974,2014,53,45,15,1,50101,60,7:30:00
20140112131974,2014,53,45,15,1,50101,80,9:15:00
20140112131974,2014,53,45,15,1,50101,175,10:35:00
20140112131974,2014,53,45,15,1,50101,120,14:00:00
20140112131974,2014,53,45,15,1,50101,105,16:45:00
20140112131976,2014,17,60,30,1,60101,105,7:45:00
20140112131976,2014,17,60,30,1,60101,120,10:00:00
20140112131976,2014,17,60,30,1,60101,165,13:00:00
20140112131987,2014,6,60,0,2,50101,580,6:20:00
20140112131988,2014,4,110,10,1,50101,10,6:30:00
20140112131988,2014,4,110,10,1,50101,180,8:45:00
20140112131988,2014,4,110,10,1,50101,185,13:55:00
20140112131988,2014,4,110,10,1,50101,120,18:00:00
20140112131988,2014,4,110,10,1,50101,45,21:45:00
20140112131992,2014,1,75,5,1,50101,155,8:55:00
20140112131992,2014,1,75,5,1,50101,390,12:00:00
20140112131992,2014,1,75,5,1,50101,60,21:20:00
20140112131995,2014,5,35,30,1,60101,269,8:21:00
20140112131995,2014,5,35,30,1,60101,110,13:20:00
20140112131995,2014,5,35,30,1,60102,170,15:10:00
20140112132005,2014,18,50,20,1,50101,315,10:45:00
20140112132005,2014,18,50,20,1,50101,130,16:50:00
20140112132008,2014,48,85,0,2,50101,240,6:56:00
20140112132008,2014,48,85,0,2,50101,229,11:26:00
20140112132030,2014,48,35,5,1,60101,160,14:55:00
20140112132030,2014,48,35,5,1,60101,5,17:35:00
20140112132040,2014,18,45,20,1,50101,420,11:00:00
20140112132065,2014,55,40,15,1,50101,575,8:55:00
20140112132071,2014,19,120,15,1,50101,120,9:00:00
20140112132071,2014,19,120,15,1,50101,180,12:00:00
20140112132071,2014,19,120,15,1,50101,180,17:00:00
20140112132085,2014,36,50,5,1,50101,295,9:05:00
20140112132085,2014,36,50,5,1,50101,165,15:00:00
20140112132085,2014,36,50,5,1,50101,10,21:55:00
20140112132092,2014,37,50,10,1,50101,245,8:55:00
20140112132092,2014,37,50,10,1,50101,235,13:35:00
20140112132094,2014,25,40,15,1,50101,430,6:50:00
20140112132094,2014,25,40,15,1,50101,60,14:00:00
20140112132096,2014,36,15,5,1,50101,65,9:55:00
20140112132096,2014,36,15,5,1,50101,290,12:40:00
20140112132097,2014,27,30,75,1,50101,65,8:55:00
20140112132097,2014,27,30,75,1,50101,285,10:45:00
20140112132103,2014,17,90,0,2,50101,30,8:00:00
20140112132103,2014,17,90,0,2,50101,30,9:15:00
20140112132103,2014,17,90,0,2,50102,30,9:45:00
20140112132103,2014,17,90,0,2,50101,105,10:15:00
20140112132103,2014,17,90,0,2,50101,135,12:45:00
20140112132103,2014,17,90,0,2,50101,60,18:30:00
20140112132103,2014,17,90,0,2,50102,90,19:30:00
20140112132111,2014,48,105,0,2,50101,120,8:00:00
20140112132111,2014,48,105,0,2,50101,105,10:15:00
20140112132111,2014,48,105,0,2,50101,185,12:55:00
20140112132112,2014,37,15,10,1,50102,175,15:35:00
20140112132112,2014,37,15,10,1,50101,345,18:45:00
20140112132135,2014,6,9999,9999,99,50104,20,7:10:00
20140112132135,2014,6,9999,9999,99,50101,180,7:30:00
20140112132135,2014,6,9999,9999,99,50101,75,10:45:00
20140112132135,2014,6,9999,9999,99,50101,135,12:30:00
20140112132135,2014,6,9999,9999,99,50101,60,15:00:00
20140112132136,2014,37,95,6,1,50101,173,8:37:00
20140112132136,2014,37,95,6,1,50101,315,12:30:00
20140112132139,2014,24,105,0,2,60102,300,7:00:00
20140112132139,2014,24,105,0,2,60102,150,12:30:00
20140112132139,2014,24,105,0,2,60102,105,15:15:00
20140112132149,2014,18,25,5,1,50101,300,8:00:00
20140112132149,2014,18,25,5,1,50101,210,13:45:00
20140112132150,2014,51,60,210,1,50101,240,8:00:00
20140112132150,2014,51,60,210,1,50101,210,12:30:00
20140112132153,2014,25,30,10,1,50101,485,7:55:00
20140112132160,2014,39,40,0,2,50101,20,7:40:00
20140112132160,2014,39,40,0,2,50101,220,8:20:00
20140112132160,2014,39,40,0,2,50101,10,12:36:00
20140112132175,2014,6,90,0,2,50104,10,9:50:00
20140112132175,2014,6,90,0,2,50101,240,10:00:00
20140112132175,2014,6,90,0,2,50101,240,15:00:00
20140112132176,2014,22,135,35,1,50101,305,6:25:00
20140112132176,2014,22,135,35,1,50101,165,12:15:00
20140112132177,2014,34,45,0,2,50101,289,15:56:00
20140112132177,2014,34,45,0,2,50101,75,21:00:00
20140112132188,2014,8,30,15,1,50101,510,9:00:00
20140112132188,2014,8,30,15,1,50101,50,20:10:00
20140112132190,2014,26,9999,9999,99,60101,244,7:26:00
20140112132190,2014,26,9999,9999,99,60101,150,12:00:00
20140112132198,2014,48,70,0,2,50101,290,8:10:00
20140112132198,2014,48,70,0,2,50101,360,14:00:00
20140112132199,2014,18,60,3,1,50101,190,9:20:00
20140112132199,2014,18,60,3,1,50101,360,13:00:00
20140112132202,2014,48,95,0,2,50101,310,6:50:00
20140112132202,2014,48,95,0,2,50101,240,13:00:00
20140112132235,2014,37,55,0,2,50101,180,4:00:00
20140112132235,2014,37,55,0,2,50101,10,18:50:00
20140112132235,2014,37,55,0,2,50101,135,19:00:00
20140112132235,2014,37,55,0,2,50101,180,21:30:00
20140112132235,2014,37,55,0,2,50101,180,1:00:00
20140112132244,2014,36,180,20,1,50101,90,10:30:00
20140112132256,2014,32,40,6,1,50101,60,13:21:00
20140112132256,2014,32,40,6,1,50101,90,16:06:00
20140112132259,2014,18,56,0,2,50104,25,3:35:00
20140112132260,2014,26,150,30,1,50101,60,19:28:00
20140112132261,2014,48,20,0,2,50102,120,15:32:00
20140112132261,2014,48,20,0,2,50102,105,19:00:00
20140112132270,2014,49,75,0,2,50101,340,7:20:00
20140112132270,2014,49,75,0,2,50101,150,14:00:00
20140112132271,2014,36,45,15,1,50101,240,8:00:00
20140112132271,2014,36,45,15,1,50101,270,13:00:00
20140112132272,2014,13,60,5,1,50101,240,8:00:00
20140112132272,2014,13,60,5,1,50101,250,12:50:00
20140112132285,2014,13,60,0,2,50101,120,8:30:00
20140112132285,2014,13,60,0,2,50101,75,10:45:00
20140112132285,2014,13,60,0,2,50101,75,12:15:00
20140112132285,2014,13,60,0,2,50101,95,13:35:00
20140112132285,2014,13,60,0,2,50101,130,15:20:00
20140112132290,2014,17,60,10,1,50101,305,7:25:00
20140112132290,2014,17,60,10,1,50101,225,13:00:00
20140112132318,2014,8,9999,9999,99,50101,120,7:20:00
20140112132318,2014,8,9999,9999,99,50101,60,10:10:00
20140112132318,2014,8,9999,9999,99,50101,30,12:10:00
20140112132318,2014,8,9999,9999,99,50101,105,13:15:00
20140112132318,2014,8,9999,9999,99,50101,110,19:10:00
20140112132319,2014,6,55,5,1,50101,270,8:30:00
20140112132319,2014,6,55,5,1,50101,239,13:36:00
20140112132319,2014,6,55,5,1,50101,15,20:05:00
20140112132330,2014,55,15,0,2,50101,380,21:10:00
20140112132334,2014,13,60,10,1,50101,30,4:00:00
20140112132334,2014,13,60,10,1,50101,465,20:15:00
20140112132335,2014,48,60,0,2,50101,410,7:10:00
20140112132335,2014,48,60,0,2,50101,390,14:30:00
20140112132336,2014,37,0,9997,97,50101,120,4:00:00
20140112132336,2014,37,0,9997,97,50101,225,6:15:00
20140112132343,2014,20,60,3,1,50101,160,6:50:00
20140112132343,2014,20,60,3,1,50101,75,9:45:00
20140112132343,2014,20,60,3,1,50101,150,11:30:00
20140112132343,2014,20,60,3,1,50101,75,14:15:00
20140112132357,2014,49,35,0,2,50101,250,7:50:00
20140112132357,2014,49,35,0,2,50101,305,12:55:00
20140112132366,2014,42,40,0,2,50101,278,6:52:00
20140112132366,2014,42,40,0,2,50101,275,11:55:00
20140112132369,2014,13,25,2,1,50101,60,10:22:00
20140112132369,2014,13,25,2,1,50101,60,11:47:00
20140112132369,2014,13,25,2,1,50101,434,12:57:00
20140112132381,2014,17,120,0,2,50101,180,9:00:00
20140112132381,2014,17,120,0,2,50101,240,13:00:00
20140112132387,2014,42,150,2,1,50101,180,19:00:00
20140112132390,2014,5,70,12,1,50101,365,6:55:00
20140112132390,2014,5,70,12,1,50101,180,14:00:00
20140112132398,2014,27,45,60,1,50101,120,7:00:00
20140112132398,2014,27,45,60,1,50101,330,9:30:00
20140112132419,2014,24,30,0,2,50101,5,18:40:00
20140112132428,2014,40,95,0,2,60101,245,7:30:00
20140112132428,2014,40,95,0,2,60101,165,12:15:00
20140112132428,2014,40,95,0,2,60102,30,16:45:00
20140112132428,2014,40,95,0,2,60102,60,18:40:00
20140112132431,2014,28,15,15,1,50101,480,7:00:00
20140112132431,2014,28,15,15,1,50101,60,20:00:00
20140112132433,2014,44,50,5,1,50101,70,14:50:00
20140112132433,2014,44,50,5,1,50101,60,19:15:00
20140112132435,2014,36,40,15,1,50101,30,18:15:00
20140112132444,2014,22,10,0,2,50101,570,7:00:00
20140112132493,2014,6,0,0,2,50101,404,4:16:00
20140112132497,2014,21,65,45,1,50101,20,10:55:00
20140112132497,2014,21,65,45,1,50101,45,12:55:00
20140112132499,2014,6,109,0,2,50101,128,7:52:00
20140112132499,2014,6,109,0,2,50101,110,10:25:00
20140112132499,2014,6,109,0,2,50101,120,13:00:00
20140112132499,2014,6,109,0,2,50101,90,15:15:00
20140201140016,2014,12,85,10,1,50101,335,7:55:00
20140201140016,2014,12,85,10,1,50101,285,14:15:00
20140201140034,2014,21,60,15,1,60101,210,8:00:00
20140201140034,2014,21,60,15,1,60101,195,11:55:00
20140201140079,2014,12,25,15,1,50101,555,7:45:00
20140201140084,2014,17,72,15,1,60101,228,7:42:00
20140201140084,2014,17,72,15,1,60101,168,12:12:00
20140201140084,2014,17,72,15,1,60101,40,15:00:00
20140201140098,2014,12,18,0,2,50101,125,6:55:00
20140201140098,2014,12,18,0,2,50101,180,15:00:00
20140201140110,2014,18,35,10,1,50101,213,7:27:00
20140201140110,2014,18,35,10,1,50101,165,11:15:00
20140201140113,2014,39,35,0,2,50101,160,8:20:00
20140201140113,2014,39,35,0,2,50101,190,11:20:00
20140201140113,2014,39,35,0,2,50101,120,14:45:00
20140201140121,2014,6,80,5,1,50101,180,8:00:00
20140201140121,2014,6,80,5,1,50101,135,11:15:00
20140201140121,2014,6,80,5,1,50101,30,14:00:00
20140201140132,2014,29,120,0,2,50101,120,4:30:00
20140201140132,2014,29,120,0,2,50102,110,8:10:00
20140201140132,2014,29,120,0,2,50102,105,10:15:00
20140201140132,2014,29,120,0,2,50102,150,12:30:00
20140201140132,2014,29,120,0,2,50102,75,15:15:00
20140201140132,2014,29,120,0,2,50101,120,17:45:00
20140201140502,2014,42,65,15,1,50101,195,6:45:00
20140201140502,2014,42,65,15,1,50101,135,10:15:00
20140201140502,2014,42,65,15,1,50101,60,13:00:00
20140201140502,2014,42,65,15,1,50101,75,14:15:00
20140201140503,2014,24,30,60,1,50101,310,7:50:00
20140201140503,2014,24,30,60,1,50101,210,14:00:00
20140201140505,2014,26,10,10,1,50101,669,8:06:00
20140201140511,2014,26,210,0,2,50101,120,7:02:00
20140201140511,2014,26,210,0,2,50101,120,11:06:00
20140201140511,2014,26,210,0,2,50101,60,15:26:00
20140201140513,2014,27,100,0,2,50101,60,7:00:00
20140201140522,2014,25,75,15,1,50101,20,20:15:00
20140201140525,2014,26,60,10,1,50101,300,8:00:00
20140201140525,2014,26,60,10,1,50101,150,13:30:00
20140201140533,2014,1,30,145,1,50101,120,9:00:00
20140201140533,2014,1,30,145,1,50101,105,11:15:00
20140201140533,2014,1,30,145,1,50101,90,13:15:00
20140201140538,2014,12,0,90,1,50101,1200,8:00:00
20140201140543,2014,32,65,20,1,50101,150,4:00:00
20140201140543,2014,32,65,20,1,50101,180,20:50:00
20140201140543,2014,32,65,20,1,50101,120,0:05:00
20140201140543,2014,32,65,20,1,50101,10,2:55:00
20140201140543,2014,32,65,20,1,50101,55,3:05:00
20140201140550,2014,48,20,20,1,50101,60,6:01:00
20140201140555,2014,13,0,6,1,60101,210,8:30:00
20140201140555,2014,13,0,6,1,60101,320,16:40:00
20140201140563,2014,21,105,0,2,50101,145,8:35:00
20140201140563,2014,21,105,0,2,50101,240,11:30:00
20140201140563,2014,21,105,0,2,50101,170,15:40:00
20140201140568,2014,28,38,2,1,50101,120,7:25:00
20140201140573,2014,51,50,10,1,50102,15,4:40:00
20140201140573,2014,51,50,10,1,50102,80,4:55:00
20140201140573,2014,51,50,10,1,50101,450,8:00:00
20140201140578,2014,6,9999,9999,99,60101,120,15:00:00
20140201140583,2014,41,150,5,1,50101,70,13:20:00
20140201140583,2014,41,150,5,1,50102,190,20:50:00
20140201140584,2014,50,110,0,2,50101,15,11:55:00
20140201140584,2014,50,110,0,2,50101,20,13:10:00
20140201140584,2014,50,110,0,2,50104,120,13:30:00
20140201140584,2014,50,110,0,2,50101,210,15:30:00
20140201140584,2014,50,110,0,2,50104,30,19:00:00
20140201140584,2014,50,110,0,2,50104,90,20:00:00
20140201140584,2014,50,110,0,2,50101,20,21:30:00
20140201140584,2014,50,110,0,2,50101,60,21:50:00
20140201140584,2014,50,110,0,2,50101,20,22:50:00
20140201140584,2014,50,110,0,2,50101,10,23:10:00
20140201140604,2014,51,0,40,1,50101,150,21:30:00
20140201140607,2014,27,60,45,1,50101,240,7:30:00
20140201140607,2014,27,60,45,1,50101,135,11:45:00
20140201140617,2014,26,20,5,1,50101,245,7:25:00
20140201140617,2014,26,20,5,1,50399,70,13:50:00
20140201140624,2014,34,75,10,1,50101,485,5:55:00
20140201140624,2014,34,75,10,1,50101,450,15:00:00
20140201140624,2014,34,75,10,1,50101,15,22:30:00
20140201140625,2014,10,20,10,1,50101,450,8:00:00
20140201140633,2014,53,30,20,1,50101,582,6:20:00
20140201140645,2014,50,40,35,1,50101,213,9:57:00
20140201140645,2014,50,40,35,1,50101,180,13:40:00
20140201140645,2014,50,40,35,1,50101,290,16:40:00
20140201140649,2014,18,45,53,1,60103,30,7:30:00
20140201140649,2014,18,45,53,1,60101,60,8:00:00
20140201140649,2014,18,45,53,1,60101,50,9:05:00
20140201140649,2014,18,45,53,1,60101,50,10:00:00
20140201140649,2014,18,45,53,1,60101,60,10:55:00
20140201140649,2014,18,45,53,1,60101,35,12:45:00
20140201140649,2014,18,45,53,1,60101,50,13:25:00
20140201140649,2014,18,45,53,1,60101,60,14:20:00
20140201140653,2014,42,30,0,2,50101,150,4:00:00
20140201140667,2014,48,75,15,1,50101,15,7:15:00
20140201140667,2014,48,75,15,1,50101,240,8:00:00
20140201140667,2014,48,75,15,1,50101,230,13:10:00
20140201140678,2014,8,40,10,1,60103,14,7:16:00
20140201140678,2014,8,40,10,1,60101,190,7:30:00
20140201140689,2014,6,155,32,1,50101,20,11:00:00
20140201140690,2014,47,0,80,1,50101,360,9:15:00
20140201140695,2014,25,120,3,1,50101,90,21:10:00
20140201140697,2014,39,0,40,1,50101,595,8:35:00
20140201140701,2014,51,110,10,1,50399,240,8:00:00
20140201140701,2014,51,110,10,1,50399,155,14:25:00
20140201140707,2014,55,45,10,1,50101,30,6:10:00
20140201140707,2014,55,45,10,1,50101,30,6:40:00
20140201140707,2014,55,45,10,1,50101,90,12:55:00
20140201140707,2014,55,45,10,1,50101,155,15:25:00
20140201140707,2014,55,45,10,1,50101,90,18:30:00
20140201140707,2014,55,45,10,1,50101,30,22:00:00
20140201140728,2014,6,110,30,1,50101,60,4:30:00
20140201140750,2014,5,60,15,1,50101,270,7:00:00
20140201140750,2014,5,60,15,1,50101,120,12:30:00
20140201140750,2014,5,60,15,1,50101,55,14:35:00
20140201140758,2014,42,40,0,2,60101,210,7:30:00
20140201140758,2014,42,40,0,2,60101,180,11:30:00
20140201140768,2014,12,80,20,1,50101,90,14:30:00
20140201140771,2014,36,9999,9999,99,50101,240,8:35:00
20140201140775,2014,19,25,23,1,50101,205,7:05:00
20140201140775,2014,19,25,23,1,50101,265,10:35:00
20140201140775,2014,19,25,23,1,50101,75,15:15:00
20140201140777,2014,36,45,15,1,50101,300,8:00:00
20140201140777,2014,36,45,15,1,50101,180,14:00:00
20140201140777,2014,36,45,15,1,50102,390,17:00:00
20140201140788,2014,31,90,140,1,50101,120,15:05:00
20140201140788,2014,31,90,140,1,50101,60,17:05:00
20140201140790,2014,21,15,0,2,50101,295,13:05:00
20140201140791,2014,8,40,5,1,50101,30,15:45:00
20140201140794,2014,51,90,0,2,50101,90,9:00:00
20140201140794,2014,51,90,0,2,50101,150,11:00:00
20140201140794,2014,51,90,0,2,50101,210,14:00:00
20140201140796,2014,18,60,10,1,50101,295,7:15:00
20140201140796,2014,18,60,10,1,50101,100,12:40:00
20140201140796,2014,18,60,10,1,50102,10,14:20:00
20140201140796,2014,18,60,10,1,50102,150,14:30:00
20140201140796,2014,18,60,10,1,50101,60,20:00:00
20140201140799,2014,17,0,20,1,50101,250,9:50:00
20140201140799,2014,17,0,20,1,50101,180,15:00:00
20140201140802,2014,17,80,20,1,50101,20,15:45:00
20140201140808,2014,13,21,0,2,60101,180,16:35:00
20140201140811,2014,42,45,0,2,50101,45,16:30:00
20140201140815,2014,36,0,10,1,50101,452,8:28:00
20140201140830,2014,49,75,0,2,60102,60,12:15:00
20140201140831,2014,48,125,0,2,50101,90,4:00:00
20140201140846,2014,34,120,20,1,50101,30,10:00:00
20140201140866,2014,8,60,0,2,50101,240,8:00:00
20140201140866,2014,8,60,0,2,50101,180,12:30:00
20140201140866,2014,8,60,0,2,50101,80,15:40:00
20140201140897,2014,53,40,25,1,50101,330,6:00:00
20140201140897,2014,53,40,25,1,50101,15,11:30:00
20140201140897,2014,53,40,25,1,50101,247,11:55:00
20140201140899,2014,54,40,0,2,50101,165,4:00:00
20140201140899,2014,54,40,0,2,50101,385,18:05:00
20140201140899,2014,54,40,0,2,50101,200,0:40:00
20140201140902,2014,42,30,0,2,50101,280,9:50:00
20140201140903,2014,48,45,5,1,60102,165,9:15:00
20140201140917,2014,17,90,30,1,50101,120,6:00:00
20140201140917,2014,17,90,30,1,50101,210,9:30:00
20140201140917,2014,17,90,30,1,50101,480,15:00:00
20140201140918,2014,42,15,21,1,50101,10,8:48:00
20140201140930,2014,12,175,0,2,50101,30,20:03:00
20140201140938,2014,27,9999,9999,99,50101,35,3:25:00
20140201140949,2014,1,120,0,2,50101,180,9:30:00
20140201140949,2014,1,120,0,2,50101,120,15:30:00
20140201140953,2014,42,9999,9999,99,50101,300,9:00:00
20140201140972,2014,41,40,0,2,60101,220,8:05:00
20140201140972,2014,41,40,0,2,60101,165,12:15:00
20140201140983,2014,24,80,60,1,50101,240,8:30:00
20140201140983,2014,24,80,60,1,50101,240,13:00:00
20140201140996,2014,18,140,10,1,50101,360,7:00:00
20140201141003,2014,6,90,0,2,50101,270,8:00:00
