CASEID,YEAR,FIPS,SED_EAT_TOTAL,SED_WORKING_TOTAL,PRIME_EAT
20140605141335,2014,16,3,1,195
20140605141338,2014,48,0,0,210
20140605141345,2014,42,0,0,60
20140605141347,2014,55,0,0,40
20140605141348,2014,13,0,0,285
20140605141369,2014,12,0,0,195
20140605141382,2014,32,0,0,480
20140605141388,2014,41,15,10,60
20140605141390,2014,18,20,0,60
20140605141411,2014,39,0,0,120
20140605141416,2014,31,4,2,90
20140605141418,2014,17,380,190,30
20140605141428,2014,37,0,0,330
20140605141444,2014,21,3,0,105
20140605141447,2014,17,0,0,150
20140605141450,2014,26,4,0,120
20140605141463,2014,22,10,5,70
20140605141473,2014,6,0,0,184
20140605141476,2014,6,0,0,90
20140605141481,2014,24,4,0,110
20140605141500,2014,36,0,0,73
20140605141527,2014,27,0,0,90
20140605141535,2014,17,5,0,30
20140605141537,2014,25,40,40,135
20140605141538,2014,45,10,0,65
20140605141543,2014,32,5,5,65
20140605141545,2014,1,15,5,15
20140605141554,2014,42,0,0,110
20140605141563,2014,6,0,0,60
20140605141564,2014,27,0,0,20
20140605141581,2014,48,100,20,180
20140605141585,2014,12,35,0,15
20140605141600,2014,27,0,0,165
20140605141606,2014,40,15,5,90
20140605141607,2014,47,60,0,180
20140605141619,2014,19,0,0,400
20140605141625,2014,36,0,0,80
20140605141642,2014,48,0,0,64
20140605141648,2014,39,60,0,60
20140605141667,2014,8,2,2,40
20140605141684,2014,51,5,0,90
20140605141686,2014,36,30,15,220
20140605141689,2014,34,90,30,120
20140605141700,2014,25,5,0,165
20140605141702,2014,37,0,0,190
20140605141720,2014,25,140,0,180
20140605141721,2014,6,70,35,40
20140605141737,2014,36,0,0,75
20140605141752,2014,32,20,10,80
20140605141766,2014,39,4,2,120
20140605141771,2014,19,30,15,120
20140605141775,2014,25,35,5,5
20140605141780,2014,49,20,5,120
20140605141783,2014,19,15,15,60
20140605141784,2014,55,22,3,30
20140605141787,2014,16,92,0,360
20140605141796,2014,37,15,5,240
20140605141799,2014,6,0,0,15
20140605141803,2014,1,35,35,20
20140605141805,2014,36,12,1,170
20140605141809,2014,39,40,0,60
20140605141837,2014,42,30,10,270
20140605141859,2014,29,0,0,45
20140605141864,2014,24,0,0,270
20140605141871,2014,37,30,0,420
20140605141885,2014,5,100,20,50
20140605141904,2014,37,100,20,60
20140605141941,2014,30,0,0,310
20140605141949,2014,29,0,0,270
20140605141964,2014,39,8,2,168
20140605141967,2014,48,20,10,0
20140605141984,2014,12,10,0,15
20140605141986,2014,32,60,15,75
20140605141992,2014,19,0,0,152
20140605141999,2014,48,1,0,33
20140605142003,2014,27,40,5,270
20140605142006,2014,12,10,10,75
20140605142011,2014,4,120,40,210
20140605142015,2014,50,30,15,96
20140605142021,2014,6,20,10,200
20140605142027,2014,17,16,0,130
20140605142047,2014,4,60,15,180
20140605142053,2014,21,0,0,210
20140605142060,2014,36,30,15,280
20140605142061,2014,51,4,0,10
20140605142074,2014,18,0,0,150
20140605142102,2014,37,90,15,45
20140605142109,2014,37,0,0,35
20140605142114,2014,34,0,0,120
20140605142137,2014,53,5,5,35
20140605142141,2014,54,20,10,180
20140605142161,2014,53,2,1,120
20140605142173,2014,27,0,0,25
20140605142181,2014,6,0,0,30
20140605142201,2014,25,0,0,320
20140605142229,2014,27,0,0,750
20140605142235,2014,36,15,0,0
20140605142242,2014,21,50,25,120
20140605142252,2014,25,51,17,15
20140605142259,2014,54,10,0,60
20140605142260,2014,53,60,30,84
20140605142264,2014,10,20,0,20
20140605142265,2014,37,75,0,225
20140605142275,2014,56,240,240,10
20140605142277,2014,29,0,0,40
20140605142279,2014,29,10,0,80
20140605142285,2014,12,0,0,453
20140605142288,2014,39,175,20,0
20140605142301,2014,25,0,0,33
20140605142303,2014,22,0,0,130
20140605142306,2014,27,45,0,180
20140605142313,2014,6,60,15,320
20140605142319,2014,32,32,17,20
20140605142329,2014,23,30,10,90
20140605142331,2014,42,60,15,160
20140605142344,2014,24,0,0,120
20140605142350,2014,17,0,0,180
20140605142373,2014,48,0,0,70
20140605142412,2014,47,0,0,360
20140605142424,2014,53,0,0,0
20140605142428,2014,6,90,0,60
20140605142433,2014,51,20,5,300
20140605142439,2014,51,0,0,130
20140605142441,2014,42,0,0,60
20140605142462,2014,27,0,0,40
20140605142476,2014,51,80,20,160
20140605142477,2014,25,45,0,120
20140605142479,2014,6,0,0,80
20140605142482,2014,34,55,30,30
20140605142485,2014,48,0,0,450
20140605142487,2014,12,4,2,140
20140605142488,2014,34,0,0,55
20140605142502,2014,6,0,0,60
20140605142513,2014,6,30,15,30
20140605142516,2014,25,15,0,30
20140605142520,2014,18,0,0,94
20140605142525,2014,42,2,1,45
20140606140099,2014,35,0,0,60
20140606140129,2014,1,10,0,150
20140606140146,2014,21,0,0,110
20140606140520,2014,21,20,0,280
20140606140558,2014,8,60,20,30
20140606140564,2014,12,0,0,380
20140606140707,2014,24,0,0,140
20140606140723,2014,26,15,0,45
20140606140762,2014,4,0,0,480
20140606140842,2014,41,0,0,130
20140606140889,2014,24,0,0,260
20140606140917,2014,6,120,0,60
20140606140977,2014,17,5,0,80
20140606141013,2014,26,15,0,210
20140606141019,2014,6,0,0,300
20140606141021,2014,45,10,5,180
20140606141059,2014,42,24,0,100
20140606141088,2014,36,0,0,94
20140606141098,2014,17,40,0,120
20140606141153,2014,24,10,0,100
20140606141157,2014,48,0,0,180
20140606141209,2014,17,10,10,50
20140606141273,2014,48,0,0,15
20140606141290,2014,20,30,0,70
20140606141455,2014,51,40,20,210
20140606141486,2014,6,0,0,0
20140606141534,2014,55,90,0,525
20140606141645,2014,1,0,0,480
20140606141667,2014,17,75,15,60
20140606141668,2014,17,30,0,60
20140606141689,2014,36,60,15,60
20140606141784,2014,24,10,5,0
20140606141801,2014,26,0,0,75
20140606141810,2014,8,60,15,180
20140606141861,2014,49,80,0,10
20140606141894,2014,1,0,0,90
20140606141898,2014,36,75,10,180
20140606142040,2014,54,22,0,50
20140606142054,2014,42,0,0,105
20140606142059,2014,48,0,0,170
20140606142183,2014,37,0,0,300
20140606142233,2014,27,0,0,240
20140606142288,2014,51,0,0,50
20140606142343,2014,46,0,0,420
20140606142347,2014,17,0,0,210
20140606142354,2014,54,0,0,10
20140606142360,2014,53,140,0,80
20140606142403,2014,6,5,0,40
20140606142421,2014,40,0,0,220
20140606142427,2014,39,105,0,90
20140606142492,2014,48,0,0,270
20140606142499,2014,32,0,0,40
20140606142505,2014,24,46,3,0
20140606142509,2014,6,15,0,0
20140704140174,2014,20,10,5,180
20140704140724,2014,10,0,0,60
20140704140933,2014,36,10,10,120
20140704141049,2014,6,0,0,380
20140704141669,2014,12,10,5,130
20140705140014,2014,48,0,0,360
20140705140606,2014,8,90,30,315
20140705140629,2014,55,180,60,90
20140705140662,2014,51,120,30,280
20140705140672,2014,6,0,0,150
20140705140674,2014,18,0,0,300
20140705140676,2014,39,0,0,210
20140705140727,2014,48,0,0,160
20140705140750,2014,24,20,0,140
20140705140774,2014,6,20,5,240
20140705140894,2014,6,0,0,40
20140705140901,2014,55,570,0,120
20140705140910,2014,4,0,0,140
20140705140954,2014,44,10,0,100
20140705140996,2014,6,0,0,90
20140705141006,2014,12,40,0,480
20140705141033,2014,42,1050,140,0
20140705141034,2014,46,10,0,190
20140705141071,2014,6,40,20,126
20140705141101,2014,12,0,0,150
20140705141107,2014,51,0,0,120
20140705141152,2014,19,0,0,30
20140705141184,2014,17,23,0,120
20140705141294,2014,17,4,2,80
20140705141305,2014,29,0,0,270
20140705141372,2014,15,2,1,140
20140705141378,2014,6,0,0,175
20140705141396,2014,17,0,0,100
20140705141497,2014,31,0,0,180
20140705141498,2014,6,20,20,30
20140705141580,2014,36,10,10,20
20140705141635,2014,37,10,0,60
20140705141679,2014,36,0,0,270
20140705141743,2014,12,0,0,0
20140705141890,2014,27,5,0,30
20140705141922,2014,6,540,180,270
20140705141942,2014,37,30,0,0
20140705141952,2014,39,0,0,130
20140705141987,2014,6,0,0,15
20140705142008,2014,24,20,5,180
20140705142013,2014,19,60,0,120
20140705142070,2014,13,0,0,45
20140705142112,2014,8,42,4,126
20140705142358,2014,53,15,0,95
20140705142521,2014,48,0,0,110
20140706140004,2014,12,10,0,100
20140706140025,2014,4,15,0,10
20140706140032,2014,4,40,0,300
20140706140057,2014,13,75,30,0
20140706140124,2014,45,75,0,90
20140706140135,2014,27,0,0,350
20140706140139,2014,6,0,0,40
20140706140141,2014,6,60,20,0
20140706140143,2014,51,24,6,180
20140706140147,2014,17,60,15,45
20140706140509,2014,12,0,0,30
20140706140511,2014,36,0,0,40
20140706140522,2014,39,0,0,60
20140706140526,2014,47,0,0,729
20140706140535,2014,6,0,0,360
20140706140540,2014,4,20,10,170
20140706140544,2014,35,120,60,90
20140706140548,2014,21,0,0,150
20140706140569,2014,12,0,0,225
20140706140571,2014,21,0,0,330
20140706140587,2014,42,0,0,195
20140706140590,2014,34,10,5,30
20140706140595,2014,12,0,0,80
20140706140606,2014,29,20,0,225
20140706140611,2014,25,0,0,240
20140706140621,2014,26,90,0,135
20140706140625,2014,29,0,0,200
20140706140626,2014,6,27,4,300
20140706140629,2014,36,24,5,144
20140706140638,2014,36,100,20,150
20140706140650,2014,42,120,0,0
20140706140652,2014,24,92,0,0
20140706140669,2014,23,10,0,90
20140706140675,2014,48,0,0,40
20140706140700,2014,48,580,0,60
20140706140726,2014,6,25,5,575
20140706140736,2014,6,30,0,0
20140706140741,2014,53,95,0,30
20140706140750,2014,1,0,0,240
20140706140754,2014,13,0,0,120
20140706140766,2014,48,0,0,140
20140706140777,2014,12,8,2,180
20140706140789,2014,29,20,20,110
20140706140792,2014,6,0,0,190
20140706140815,2014,26,0,0,120
20140706140818,2014,42,0,0,35
20140706140841,2014,55,20,0,320
20140706140847,2014,1,75,0,190
20140706140853,2014,6,240,120,80
20140706140864,2014,18,0,0,282
20140706140879,2014,42,0,0,700
20140706140884,2014,8,60,0,150
20140706140888,2014,12,0,0,20
20140706140890,2014,44,30,15,240
20140706140919,2014,34,60,5,90
20140706140923,2014,1,0,0,225
20140706140936,2014,45,0,0,130
20140706140942,2014,27,20,0,80
20140706140952,2014,27,0,0,200
20140706140959,2014,53,3,0,75
20140706140966,2014,48,0,0,200
20140706140976,2014,40,20,20,0
20140706140980,2014,21,30,15,60
20140706141008,2014,4,80,15,160
20140706141020,2014,12,5,5,50
20140706141046,2014,42,10,0,45
20140706141054,2014,8,15,0,30
20140706141056,2014,36,24,0,400
20140706141061,2014,42,0,0,105
20140706141070,2014,25,0,0,160
20140706141073,2014,37,40,0,50
20140706141075,2014,6,330,5,120
20140706141084,2014,25,90,0,135
20140706141137,2014,6,25,0,225
20140706141138,2014,48,0,0,540
20140706141142,2014,12,0,0,120
20140706141180,2014,26,0,0,122
20140706141194,2014,48,10,2,525
20140706141195,2014,37,40,20,90
20140706141200,2014,48,0,0,120
20140706141219,2014,11,0,0,210
20140706141222,2014,37,0,0,80
20140706141234,2014,24,0,0,90
20140706141236,2014,53,30,10,180
20140706141240,2014,34,60,0,120
20140706141251,2014,1,90,30,60
20140706141259,2014,11,60,30,90
20140706141268,2014,18,20,10,25
20140706141271,2014,27,0,0,135
20140706141279,2014,39,0,0,20
20140706141291,2014,36,100,50,90
20140706141305,2014,34,15,0,150
20140706141306,2014,17,0,0,180
20140706141315,2014,48,70,25,140
20140706141333,2014,4,2,1,130
20140706141338,2014,51,0,0,210
20140706141347,2014,48,0,0,180
20140706141353,2014,39,40,20,60
20140706141374,2014,48,0,0,64
20140706141379,2014,6,20,10,60
20140706141388,2014,6,0,0,380
20140706141391,2014,55,0,0,90
20140706141402,2014,17,10,0,45
20140706141418,2014,26,4,0,220
20140706141420,2014,48,0,0,170
20140706141427,2014,6,0,0,105
20140706141433,2014,34,0,0,675
20140706141434,2014,17,0,0,50
20140706141446,2014,51,0,0,135
20140706141449,2014,41,20,5,260
20140706141471,2014,40,10,0,70
20140706141472,2014,27,20,0,130
20140706141478,2014,6,60,30,150
20140706141480,2014,32,22,10,60
20140706141481,2014,18,30,5,0
20140706141482,2014,6,4,2,180
20140706141498,2014,26,0,0,180
20140706141501,2014,32,0,0,480
20140706141532,2014,17,0,0,160
20140706141549,2014,48,1500,375,220
20140706141582,2014,45,75,10,150
20140706141583,2014,37,20,0,60
20140706141584,2014,12,0,0,40
20140706141589,2014,48,30,0,0
20140706141595,2014,6,0,0,580
20140706141611,2014,4,0,0,20
20140706141626,2014,37,0,0,240
20140706141652,2014,42,80,0,200
20140706141661,2014,36,0,0,270
20140706141662,2014,6,260,10,10
20140706141663,2014,51,0,0,210
20140706141702,2014,42,5,5,50
20140706141711,2014,6,0,0,525
20140706141714,2014,27,0,0,75
20140706141715,2014,30,616,278,80
20140706141743,2014,48,335,335,10
20140706141760,2014,18,0,0,300
20140706141764,2014,6,0,0,360
20140706141783,2014,27,15,5,165
20140706141790,2014,25,180,30,40
20140706141803,2014,53,80,0,220
20140706141807,2014,36,0,0,330
20140706141830,2014,36,100,15,160
20140706141834,2014,37,30,30,30
20140706141835,2014,39,0,0,270
20140706141839,2014,46,0,0,595
20140706141854,2014,49,100,5,200
20140706141858,2014,11,0,0,20
20140706141862,2014,17,0,0,135
20140706141892,2014,42,5,5,30
20140706141896,2014,26,36,12,135
20140706141940,2014,31,13,3,60
20140706141959,2014,48,0,0,80
20140706141963,2014,39,20,20,30
20140706141967,2014,53,0,0,210
20140706141974,2014,6,75,0,150
20140706141980,2014,17,0,0,90
20140706141981,2014,13,520,10,300
20140706141994,2014,17,0,0,60
20140706142008,2014,48,24,2,22
20140706142025,2014,49,65,0,375
20140706142029,2014,48,0,0,180
20140706142030,2014,24,20,5,40
20140706142073,2014,48,0,0,180
20140706142074,2014,41,10,0,65
20140706142077,2014,12,0,0,360
20140706142086,2014,8,10,0,160
20140706142092,2014,44,0,0,120
20140706142094,2014,10,34,0,40
20140706142095,2014,27,25,15,25
20140706142098,2014,51,0,0,320
20140706142099,2014,6,15,0,30
20140706142108,2014,48,9,3,270
20140706142117,2014,48,75,15,325
20140706142139,2014,48,20,10,120
20140706142156,2014,42,20,0,200
20140706142172,2014,18,0,0,90
20140706142176,2014,48,33,11,360
20140706142178,2014,6,0,0,290
20140706142221,2014,45,0,0,320
20140706142227,2014,48,0,0,315
20140706142234,2014,42,10,5,60
20140706142236,2014,19,45,0,90
20140706142252,2014,29,0,0,315
20140706142260,2014,6,0,0,150
20140706142265,2014,12,0,0,100
20140706142281,2014,45,15,15,60
20140706142299,2014,6,0,0,330
20140706142300,2014,17,15,0,60
20140706142302,2014,6,120,0,0
20140706142326,2014,5,6,0,136
20140706142340,2014,24,0,0,150
20140706142350,2014,6,0,0,160
20140706142353,2014,48,0,0,120
20140706142367,2014,42,20,20,0
20140706142374,2014,22,38,33,22
20140706142383,2014,55,0,0,120
20140706142386,2014,12,0,0,220
20140706142390,2014,12,0,0,170
20140706142391,2014,45,0,0,270
20140706142399,2014,21,0,0,180
20140706142400,2014,24,2,1,140
20140706142411,2014,12,6,3,100
20140706142413,2014,39,15,0,0
20140706142417,2014,55,30,15,0
20140706142430,2014,53,40,0,0
20140706142433,2014,24,0,0,80
20140706142436,2014,12,0,0,190
20140706142446,2014,33,20,0,376
20140706142447,2014,28,17,15,10
20140706142473,2014,42,34,0,10
20140706142476,2014,36,0,0,135
20140706142479,2014,55,15,0,30
20140706142486,2014,48,0,0,90
20140706142516,2014,39,40,20,20
20140706142525,2014,8,0,0,150
20140706142535,2014,17,20,0,0
20140707140012,2014,47,0,0,285
20140707140035,2014,26,120,40,30
20140707140091,2014,1,0,0,15
20140707140106,2014,5,0,0,90
20140707140136,2014,39,6,0,345
20140707140681,2014,42,0,0,80
20140707140703,2014,24,200,45,0
20140707140752,2014,6,40,10,240
20140707140759,2014,6,0,0,225
20140707140802,2014,20,0,0,15
20140707140855,2014,6,20,0,170
20140707140982,2014,32,0,0,180
20140707141019,2014,42,0,0,110
20140707141113,2014,48,60,0,180
20140707141142,2014,35,0,0,255
20140707141146,2014,23,0,0,450
20140707141191,2014,36,140,0,60
20140707141194,2014,12,20,10,120
20140707141213,2014,48,0,0,180
20140707141231,2014,55,40,10,400
20140707141248,2014,26,30,0,330
20140707141341,2014,12,10,5,210
20140707141562,2014,12,5,0,35
20140707141582,2014,48,90,45,0
20140707141720,2014,12,0,0,10
20140707141751,2014,20,60,0,0
20140707141970,2014,48,20,10,330
20140707142030,2014,25,4,0,140
20140707142076,2014,6,0,0,300
20140707142159,2014,34,6,0,300
20140707142175,2014,8,0,0,100
20140707142469,2014,24,0,0,320
20140707142477,2014,25,0,0,95
20140707142480,2014,37,60,0,160
20140805140015,2014,32,30,10,135
20140805141040,2014,48,0,0,240
20140806140027,2014,36,0,0,420
20140806140529,2014,17,30,10,90
20140806140599,2014,6,0,0,164
20140806140609,2014,1,0,0,40
20140806140617,2014,16,0,0,200
20140806140690,2014,8,40,0,240
20140806140896,2014,6,0,0,110
20140806140934,2014,13,0,0,120
20140806140958,2014,39,6,0,30
20140806141004,2014,12,0,0,360
20140806141043,2014,12,0,0,560
20140806141044,2014,13,0,0,120
20140806141149,2014,40,0,0,120
20140806141154,2014,28,0,0,30
20140806141158,2014,55,0,0,30
20140806141193,2014,13,20,10,40
20140806141229,2014,36,20,10,0
20140806141343,2014,42,40,0,120
20140806141357,2014,42,0,0,120
20140806141371,2014,39,0,0,270
20140806141415,2014,35,0,0,120
20140806141525,2014,53,0,0,120
20140806141640,2014,37,45,0,210
20140806141670,2014,6,12,4,225
20140806141721,2014,6,740,180,0
20140806141756,2014,12,105,105,150
20140806141759,2014,48,0,0,420
20140806141906,2014,34,0,0,240
20140806141975,2014,53,64,2,130
20140806142005,2014,4,10,10,20
20140806142042,2014,13,0,0,225
20140806142044,2014,28,0,0,96
20140806142273,2014,48,105,0,135
20140806142435,2014,36,0,0,150
20140806142465,2014,49,15,5,210
20140806142472,2014,50,0,0,110
20140807140017,2014,9,10,0,10
20140807140020,2014,36,0,0,74
20140807140026,2014,48,0,0,280
20140807140036,2014,18,0,0,135
20140807140044,2014,48,0,0,0
20140807140081,2014,51,5,5,30
20140807140087,2014,53,0,0,210
20140807140088,2014,26,8,0,20
20140807140099,2014,17,0,0,25
20140807140101,2014,39,20,10,90
20140807140116,2014,12,0,0,320
20140807140124,2014,12,0,0,60
20140807140503,2014,27,15,0,90
20140807140505,2014,26,0,0,150
20140807140506,2014,48,0,0,5
20140807140541,2014,25,60,60,10
20140807140542,2014,48,45,0,540
20140807140558,2014,55,0,0,230
20140807140562,2014,21,0,0,100
20140807140567,2014,21,0,0,10
20140807140569,2014,10,0,0,200
20140807140572,2014,25,15,0,25
20140807140575,2014,55,0,0,400
20140807140578,2014,48,0,0,35
20140807140590,2014,4,0,0,600
20140807140600,2014,9,0,0,564
20140807140609,2014,36,614,307,120
20140807140614,2014,17,15,15,75
20140807140646,2014,39,0,0,90
20140807140650,2014,20,30,0,60
20140807140652,2014,6,0,0,230
20140807140653,2014,13,0,0,110
20140807140667,2014,47,32,1,90
20140807140670,2014,42,18,0,60
20140807140678,2014,12,0,0,60
20140807140689,2014,8,720,240,105
20140807140701,2014,9,0,0,60
20140807140732,2014,6,5,0,180
20140807140740,2014,36,24,12,0
20140807140742,2014,37,240,60,240
20140807140750,2014,18,0,0,60
20140807140769,2014,28,0,0,120
20140807140773,2014,17,15,15,85
20140807140777,2014,18,0,0,100
20140807140790,2014,34,90,45,120
20140807140797,2014,19,2,2,50
20140807140809,2014,40,10,10,15
20140807140815,2014,42,0,0,70
20140807140819,2014,31,0,0,90
20140807140836,2014,12,10,10,40
20140807140843,2014,33,0,0,180
